,D_dt_mean,D_dt_mu,D_dt_sigma,D_dt_std,H0_mean,H0_std,id,inference_time,measured_td_wrt0,n_eff,n_img,z_lens,z_src
113,6413.560185146946,8.765835248204684,0.025845933762344505,166.20726279141363,70.39667754969659,1.8150922082195877,113.0,1.900483234723409,"[54.25255925901822, 43.81751570916207, 43.78015308350764]",87.4735362294521,4.0,0.7915394438045318,1.77702746917174
114,4513.555357062059,8.414594058537954,0.022214754386925457,100.06756496864661,72.33017716856222,1.6104487957635631,114.0,1.880673635005951,"[46.77147727705517, 46.609138044834964, 23.396041308021374]",86.73475604571594,4.0,0.7327018985161317,2.543777146905587
115,1674.0894781360294,7.422498776856239,0.032411120296033484,54.38351329786035,70.73832648830052,2.2889199324218517,115.0,1.8990013957023621,"[7.90587257603456, 7.8988756702780245, 4.867603632072647]",502.26622721700295,4.0,0.3152383813563644,1.7540376629136163
116,1565.074768463412,7.3553124331295425,0.027435875318113423,42.96128541986497,68.85183355748387,1.8885017266778668,116.0,1.8586766799290975,[-21.446039725825095],275.9800920559244,2.0,0.2910644648271745,1.7166522894539475
117,1524.1556988386724,7.328708491463447,0.031235967073768394,47.55860756568403,76.33406644614143,2.3881764097378326,117.0,1.8536452333132425,[12.786603311836439],551.0665634601769,2.0,0.3166559612409632,1.975755800820857
118,3596.596278405731,8.187408875196676,0.02588073445553388,92.85805489963624,68.95560862202805,1.789454404559008,118.0,1.9039251526196799,"[8.193146216473412, 11.633193531803144, -22.311938983049906]",233.04389534017048,4.0,0.5688087247127542,2.026398899810761
119,3282.0682648144325,8.09589589160108,0.025820855643016866,84.69913605008328,72.46964115810101,1.8731732656283269,119.0,1.8609246730804443,[-45.784721163440324],135.3608004196007,2.0,0.553908639142902,2.0505223770598797
120,2157.872807803292,7.676490813983545,0.02782754217700182,60.11192404464066,73.79138671678487,2.052292843989834,120.0,1.873939085006714,[-19.71250330631997],336.51227047035457,2.0,0.4296108797392186,2.7138113560036357
121,3927.3045402746784,8.275339133286224,0.027191527950872818,106.71612342804653,72.11750770832374,1.962936488082975,121.0,1.9195316235224407,"[-11.907706572475579, -11.2430200147612, -40.69376834081593]",147.73548470405274,4.0,0.6415333434406678,2.245243688138077
122,3395.1046918183756,8.129739257818233,0.026480362032604232,89.93132059721536,67.29169721316102,1.782172203734165,122.0,1.8430169423421223,[-31.484042202977438],207.87710966221914,2.0,0.5684300328207049,2.6176887840575094
123,3134.1595723319097,8.049756444610694,0.026846310399099647,83.9890528196611,71.03409791552106,1.9106405689828496,123.0,1.8807992815971375,"[-40.72516062314401, -26.154577618542028, -28.8494706124617]",100.08004073462027,4.0,0.4737175662824016,1.3932655780419885
124,1506.9626547758487,7.317417015960393,0.029514368820869302,44.312549896771756,68.52723119627646,2.030890896636975,124.0,1.8523186047871907,[18.954737798052246],337.9442952255578,2.0,0.2887257055672009,2.078815196329061
125,2911.4387702855884,7.975561184154066,0.04104418540105361,119.37135091620975,72.44569823182056,2.978807186180913,125.0,1.8619476159413655,"[-5.556210147581509, -1.9119753414782725, 5.627740068444958]",781.5278448317259,4.0,0.4662267052021026,1.4881416186338494
126,4542.985930990668,8.421046969189906,0.024202859185578178,109.92305994134556,68.03699047279348,1.647591291482789,126.0,1.8723697543144227,[-41.2415532435493],149.1833438121675,2.0,0.6840860512766397,2.2762006010222358
127,3570.14046389989,8.18010860369239,0.02240682693833835,80.28717691222721,71.13184356700366,1.588406969282785,127.0,1.9020126024881998,"[-80.75740548400384, -47.2627475095084, -46.373075246221525]",63.16880579582297,4.0,0.5830331199023145,2.088128008936913
128,3254.966786873441,8.08761240432812,0.02552800754836531,82.76612515769997,68.45538902087756,1.7548362359786234,128.0,1.8619967063268026,[33.25438240034802],168.15146965590463,2.0,0.5119010092378354,1.8086325468264168
129,2662.2226086437577,7.886598689466,0.025201744914806836,67.22909893160612,67.55580066494527,1.7001840647069568,129.0,1.9048326094945272,"[34.198624748405294, 33.60567588326726, 33.97436764325907]",100.01229686990999,4.0,0.4630256886873483,2.3596061534385235
130,2954.4627843938024,7.990710325429465,0.026913001901360728,79.40759223904567,70.1053214381536,1.8896880717673739,130.0,1.8617854793866475,[-38.64033243554187],170.31243418736648,2.0,0.4717426349503398,1.6155371371674268
131,9528.611103674404,9.161765140397618,0.024031835273457085,229.4447689720435,71.89684156613686,1.725033596414757,131.0,1.8734287858009337,[-125.86310082058725],52.86451245203271,2.0,0.7879143540598852,1.2329298417817705
132,4272.781923103166,8.359656653216218,0.02696904755267118,115.29573931923925,69.90187032762287,1.8847689139096726,132.0,1.9029418269793192,"[12.006849708348104, 24.320385492579003, -8.388429709134865]",199.36640875097058,4.0,0.6476101486408157,2.043007481803439
133,724.766304127554,6.585358249714063,0.03136731731080722,22.675975711918884,72.02572121493829,2.2663622075651624,133.0,1.9066428979237875,"[6.750572603589563, 10.969647264057423, 5.933096904589814]",439.3020365954897,4.0,0.15858926905564175,2.1379636155432893
